Date Local,State,County,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2012-03-04,California,Orange,42.0,31.0,1.0,13.0
2012-03-04,California,Riverside,33.0,35.0,0.0,5.0
2012-03-04,California,Sacramento,35.0,38.0,0.0,11.0
2012-03-04,California,San Bernardino,34.0,38.0,1.5,7.0
2012-03-04,California,San Diego,36.0,39.0,0.0,8.0
2012-03-04,California,Santa Barbara,9.0,44.66666666666666,2.333333333333333,2.0
2012-03-04,California,Santa Clara,34.0,36.0,2.0,8.0
2012-03-04,California,Solano,31.0,39.0,1.0,14.0
2012-03-05,California,Alameda,22.0,21.0,1.0,5.0
2012-03-05,California,Contra Costa,21.0,28.33333333333333,3.333333333333333,5.666666666666667
2012-03-05,California,Fresno,25.0,38.0,0.0,11.0
2012-03-05,California,Humboldt,2.0,32.0,0.0,5.0
2012-03-05,California,Imperial,40.0,23.0,3.0,15.0
2012-03-05,California,Los Angeles,51.0,25.33333333333333,4.0,14.0
2012-03-05,California,Orange,34.0,31.0,0.0,8.0
2012-03-05,California,Riverside,38.0,35.0,1.0,8.5
2012-03-05,California,Sacramento,24.0,33.0,1.0,7.0
2012-03-05,California,San Bernardino,41.0,31.0,2.5,7.5
2012-03-05,California,San Diego,38.0,36.0,0.0,10.0
2012-03-05,California,Santa Barbara,11.333333333333334,33.333333333333336,3.333333333333333,2.0
2012-03-05,California,Santa Clara,33.5,20.5,2.0,8.0
2012-03-05,California,Solano,31.0,25.0,1.0,11.0
2012-03-06,California,Alameda,13.0,29.0,0.0,3.0
2012-03-06,California,Contra Costa,6.333333333333333,35.666666666666664,2.6666666666666665,2.6666666666666665
2012-03-06,California,Fresno,8.0,36.0,0.0,5.0
2012-03-06,California,Humboldt,1.0,35.0,0.0,5.0
2012-03-06,California,Imperial,30.0,34.0,9.0,17.0
2012-03-06,California,Los Angeles,32.0,32.0,0.0,5.666666666666667
2012-03-06,California,Orange,8.0,31.0,0.0,1.0
2012-03-06,California,Riverside,34.0,37.0,0.0,7.0
2012-03-06,California,Sacramento,9.0,38.0,0.0,2.0
2012-03-06,California,San Bernardino,24.5,36.0,0.5,4.0
2012-03-06,California,San Diego,21.0,35.0,0.0,6.0
2012-03-06,California,Santa Barbara,6.0,38.66666666666666,2.333333333333333,1.3333333333333333
2012-03-06,California,Santa Clara,9.0,32.5,0.5,2.5
2012-03-06,California,Solano,8.0,35.0,0.0,3.0
2012-03-07,California,Alameda,31.0,29.0,20.0,7.0
2012-03-07,California,Contra Costa,27.33333333333333,35.333333333333336,3.6666666666666665,4.666666666666667
2012-03-07,California,Fresno,43.0,35.0,0.0,10.0
2012-03-07,California,Humboldt,4.0,30.0,0.0,5.0
2012-03-07,California,Imperial,37.0,33.0,0.0,5.0
2012-03-07,California,Los Angeles,34.0,36.66666666666666,1.0,5.0
2012-03-07,California,Orange,28.0,36.0,0.0,2.0
2012-03-07,California,Riverside,30.0,37.0,0.0,2.5
2012-03-07,California,Sacramento,28.0,33.0,0.0,3.0
2012-03-07,California,San Bernardino,21.0,41.0,0.5,2.0
2012-03-07,California,San Diego,30.0,42.0,0.0,5.0
2012-03-07,California,Santa Barbara,9.0,41.66666666666666,2.0,1.6666666666666667
2012-03-07,California,Santa Clara,32.5,32.5,1.5,4.0
2012-03-07,California,Solano,36.0,30.0,1.0,8.0
2012-03-08,California,Contra Costa,28.33333333333333,32.333333333333336,3.6666666666666665,6.0
2012-03-08,California,Fresno,51.0,37.0,0.0,13.0
2012-03-08,California,Humboldt,4.0,29.0,0.0,5.0
2012-03-08,California,Imperial,44.0,33.0,1.0,6.0
2012-03-08,California,Los Angeles,49.0,33.666666666666664,3.0,12.666666666666666
2012-03-08,California,Orange,45.0,28.0,1.0,7.0
2012-03-08,California,Riverside,38.0,39.0,0.0,4.0
2012-03-08,California,Sacramento,37.0,42.0,0.0,7.0
2012-03-08,California,San Bernardino,21.5,42.0,0.0,3.5
2012-03-08,California,San Diego,41.0,28.0,0.0,8.0
2012-03-08,California,Santa Barbara,11.666666666666666,45.66666666666666,2.6666666666666665,1.6666666666666667
2012-03-08,California,Santa Clara,40.0,23.5,2.5,7.0
2012-03-08,California,Solano,36.0,30.0,3.0,14.0
2012-03-09,California,Alameda,31.0,26.0,9.0,10.0
2012-03-09,California,Contra Costa,22.666666666666668,41.0,5.0,5.333333333333333
2012-03-09,California,Fresno,38.0,40.0,0.0,13.0
2012-03-09,California,Humboldt,1.0,32.0,0.0,5.0
2012-03-09,California,Imperial,51.0,37.0,1.0,6.0
2012-03-09,California,Los Angeles,51.333333333333336,40.66666666666666,2.0,12.666666666666666
2012-03-09,California,Orange,41.0,38.0,1.0,10.0
2012-03-09,California,Riverside,45.0,42.0,1.0,6.0
2012-03-09,California,Sacramento,43.0,42.0,0.0,10.0
2012-03-09,California,San Bernardino,43.0,45.5,3.5,6.0
2012-03-09,California,San Diego,41.0,43.0,0.0,7.0
2012-03-09,California,Santa Barbara,13.0,47.0,3.333333333333333,2.0
2012-03-09,California,Santa Clara,31.0,29.5,2.5,7.0
2012-03-09,California,Solano,32.0,46.0,3.0,10.0
2012-03-10,California,Alameda,24.0,33.0,0.0,5.0
2012-03-10,California,Contra Costa,19.0,33.666666666666664,4.333333333333333,5.333333333333333
2012-03-10,California,Fresno,33.0,49.0,1.0,9.0
2012-03-10,California,Humboldt,1.0,32.0,0.0,5.0
2012-03-10,California,Imperial,38.0,36.0,4.0,6.0
2012-03-10,California,Los Angeles,46.0,41.66666666666666,1.6666666666666667,9.666666666666666
2012-03-10,California,Orange,29.0,36.0,0.0,3.0
2012-03-10,California,Riverside,41.0,51.0,0.0,8.0
2012-03-10,California,Sacramento,15.0,36.0,1.0,7.0
2012-03-10,California,San Bernardino,35.0,51.0,0.5,6.0
2012-03-10,California,San Diego,31.0,45.0,0.0,6.0
2012-03-10,California,Santa Barbara,8.666666666666666,42.0,4.0,1.6666666666666667
2012-03-10,California,Santa Clara,18.0,32.0,0.5,5.0
2012-03-10,California,Solano,4.0,34.0,1.0,2.0
2012-03-11,California,Alameda,9.0,36.0,0.0,3.0
2012-03-11,California,Contra Costa,10.333333333333334,35.666666666666664,3.333333333333333,4.333333333333333
2012-03-11,California,Fresno,11.0,37.0,0.0,5.0
2012-03-11,California,Humboldt,0.0,35.0,0.0,6.0
2012-03-11,California,Imperial,29.0,36.0,4.0,3.0
2012-03-11,California,Los Angeles,21.0,39.333333333333336,0.3333333333333333,4.333333333333333
2012-03-11,California,Orange,4.0,33.0,0.0,0.0
2012-03-11,California,Riverside,16.0,46.0,0.0,5.0
2012-03-11,California,Sacramento,6.0,36.0,0.0,2.0
2012-03-11,California,San Bernardino,19.0,48.5,0.5,2.5
2012-03-11,California,San Diego,8.0,42.0,0.0,3.0
2012-03-11,California,Santa Barbara,3.6666666666666665,37.0,2.6666666666666665,1.3333333333333333
2012-03-11,California,Santa Clara,11.5,33.5,0.5,2.5
2012-03-11,California,Solano,6.0,36.0,0.0,3.0
2012-03-12,California,Alameda,35.0,32.0,3.0,8.0
2012-03-12,California,Contra Costa,19.0,35.666666666666664,3.333333333333333,6.0
2012-03-12,California,Fresno,22.0,36.0,0.0,6.0
2012-03-12,California,Humboldt,0.0,34.0,0.0,6.0
2012-03-12,California,Imperial,55.0,36.0,3.0,13.0
2012-03-12,California,Los Angeles,18.666666666666668,37.333333333333336,0.3333333333333333,4.0
2012-03-12,California,Orange,8.0,33.0,0.0,0.0
2012-03-12,California,Riverside,13.0,32.0,0.0,3.0
2012-03-12,California,Sacramento,27.0,39.0,0.0,3.0
2012-03-12,California,San Bernardino,32.5,31.5,0.5,2.5
2012-03-12,California,San Diego,11.0,35.0,0.0,3.0
2012-03-12,California,Santa Barbara,7.0,34.0,2.6666666666666665,1.6666666666666667
2012-03-12,California,Santa Clara,23.5,35.0,0.5,5.5
2012-03-12,California,Solano,30.0,33.0,1.0,10.0
2012-03-13,California,Alameda,13.0,29.0,0.0,5.0
2012-03-13,California,Contra Costa,8.0,30.666666666666668,2.333333333333333,3.0
2012-03-13,California,Fresno,23.0,35.0,0.0,5.0
2012-03-13,California,Humboldt,1.0,36.0,0.0,6.0
2012-03-13,California,Imperial,42.0,35.0,3.0,13.0
2012-03-13,California,Los Angeles,23.0,33.333333333333336,0.3333333333333333,4.333333333333333
2012-03-13,California,Orange,17.0,31.0,0.0,1.0
2012-03-13,California,Riverside,22.0,32.0,0.0,3.0
2012-03-13,California,Sacramento,6.0,30.0,0.0,2.0
2012-03-13,California,San Bernardino,25.0,32.0,0.0,2.5
2012-03-13,California,San Diego,11.0,40.0,0.0,3.0
2012-03-13,California,Santa Barbara,5.5,37.0,2.0,1.5
2012-03-13,California,Santa Clara,8.0,28.5,0.5,3.0
2012-03-13,California,Solano,8.0,27.0,3.0,3.0
2012-03-14,California,Alameda,14.0,22.0,0.0,5.0
2012-03-14,California,Contra Costa,9.666666666666666,22.0,2.333333333333333,3.6666666666666665
2012-03-14,California,Fresno,19.0,35.0,0.0,5.0
2012-03-14,California,Humboldt,0.0,36.0,0.0,6.0
2012-03-14,California,Imperial,46.0,28.0,6.0,10.0
2012-03-14,California,Los Angeles,28.666666666666668,27.666666666666668,2.0,6.333333333333333
2012-03-14,California,Orange,25.0,26.0,1.0,5.0
2012-03-14,California,Riverside,24.0,34.0,1.0,8.5
2012-03-14,California,Sacramento,6.0,26.0,0.0,2.0
2012-03-14,California,San Bernardino,29.0,35.5,0.5,4.5
2012-03-14,California,San Diego,10.0,36.0,0.0,3.0
2012-03-14,California,Santa Barbara,5.0,30.0,2.0,1.6666666666666667
2012-03-14,California,Santa Clara,12.0,23.5,0.5,3.0
2012-03-14,California,Solano,23.0,20.0,3.0,5.0
2012-03-15,California,Alameda,23.0,23.0,0.0,6.0
2012-03-15,California,Contra Costa,14.333333333333334,25.666666666666668,3.6666666666666665,4.333333333333333
2012-03-15,California,Fresno,11.0,33.0,0.0,3.0
2012-03-15,California,Humboldt,1.0,37.0,0.0,6.0
2012-03-15,California,Imperial,48.0,42.0,7.0,9.0
2012-03-15,California,Los Angeles,19.0,24.33333333333333,1.0,4.0
2012-03-15,California,Orange,7.0,24.0,0.0,1.0
2012-03-15,California,Riverside,22.0,28.0,0.0,5.0
2012-03-15,California,Sacramento,12.0,22.0,0.0,2.0
2012-03-15,California,San Bernardino,32.0,34.0,0.5,4.0
2012-03-15,California,San Diego,11.0,30.0,0.0,3.0
2012-03-15,California,Santa Barbara,4.0,29.666666666666668,1.6666666666666667,1.6666666666666667
2012-03-15,California,Santa Clara,11.5,23.5,0.5,3.0
2012-03-15,California,Solano,19.0,25.0,4.0,3.0
2012-03-16,California,Alameda,13.0,28.0,0.0,5.0
2012-03-16,California,Contra Costa,9.666666666666666,33.0,3.0,3.0
2012-03-16,California,Fresno,9.0,27.0,0.0,3.0
2012-03-16,California,Humboldt,0.0,39.0,0.0,6.0
2012-03-16,California,Imperial,38.0,32.0,3.0,8.0
2012-03-16,California,Los Angeles,19.0,23.0,0.3333333333333333,3.333333333333333
2012-03-16,California,Orange,8.0,25.0,0.0,1.0
2012-03-16,California,Riverside,19.0,22.0,0.0,3.0
2012-03-16,California,Sacramento,10.0,35.0,0.0,2.0
2012-03-16,California,San Bernardino,26.0,27.5,0.0,2.0
2012-03-16,California,San Diego,11.0,26.0,0.0,3.0
2012-03-16,California,Santa Barbara,6.333333333333333,29.666666666666668,1.6666666666666667,2.0
2012-03-16,California,Santa Clara,9.0,26.5,0.5,3.0
2012-03-16,California,Solano,13.0,36.0,0.0,3.0
2012-03-17,California,Alameda,32.0,36.0,0.0,7.0
2012-03-17,California,Contra Costa,12.0,36.66666666666666,2.333333333333333,3.0
2012-03-17,California,Fresno,8.0,39.0,0.0,3.0
2012-03-17,California,Humboldt,1.0,36.0,0.0,6.0
2012-03-17,California,Imperial,16.0,36.0,1.0,2.0
2012-03-17,California,Los Angeles,10.666666666666666,37.0,0.0,2.333333333333333
2012-03-17,California,Orange,2.0,35.0,0.0,1.0
2012-03-17,California,Riverside,8.0,36.0,0.0,2.5
2012-03-17,California,Sacramento,10.0,38.0,0.0,2.0
2012-03-17,California,San Bernardino,22.0,36.0,0.0,2.0
2012-03-17,California,San Diego,8.0,35.0,0.0,3.0
2012-03-17,California,Santa Barbara,3.0,43.0,2.6666666666666665,1.6666666666666667
2012-03-17,California,Santa Clara,16.0,37.0,0.5,4.0
2012-03-17,California,Solano,25.0,35.0,0.0,5.0
2012-03-18,California,Alameda,5.0,36.0,0.0,3.0
2012-03-18,California,Contra Costa,2.333333333333333,35.666666666666664,2.333333333333333,2.0
2012-03-18,California,Fresno,15.0,36.0,0.0,5.0
2012-03-18,California,Humboldt,1.0,35.0,0.0,6.0
2012-03-18,California,Imperial,4.0,35.0,0.0,1.0
2012-03-18,California,Los Angeles,16.333333333333332,36.333333333333336,0.0,3.0
2012-03-18,California,Orange,6.0,35.0,0.0,1.0
2012-03-18,California,Riverside,6.0,36.0,0.0,2.0
2012-03-18,California,Sacramento,7.0,35.0,0.0,2.0
2012-03-18,California,San Bernardino,11.0,36.0,0.0,2.0
2012-03-18,California,San Diego,5.0,38.0,0.0,3.0
2012-03-18,California,Santa Barbara,1.3333333333333333,38.66666666666666,1.0,1.6666666666666667
2012-03-18,California,Santa Clara,5.0,34.0,0.5,2.5
2012-03-18,California,Solano,3.0,36.0,0.0,3.0
2012-03-19,California,Alameda,37.0,19.0,1.0,6.0
2012-03-19,California,Contra Costa,19.0,32.0,2.6666666666666665,3.6666666666666665
2012-03-19,California,Fresno,25.0,37.0,0.0,8.0
2012-03-19,California,Humboldt,2.0,30.0,0.0,6.0
2012-03-19,California,Imperial,18.0,29.0,0.0,3.0
2012-03-19,California,Los Angeles,35.0,33.666666666666664,0.6666666666666666,6.666666666666667
2012-03-19,California,Orange,30.0,34.0,0.0,2.0
2012-03-19,California,Riverside,29.0,41.0,0.0,5.0
2012-03-19,California,Sacramento,22.0,33.0,0.0,3.0
2012-03-19,California,San Bernardino,26.5,41.0,0.0,1.5
2012-03-19,California,San Diego,24.0,35.0,0.0,5.0
2012-03-19,California,Santa Barbara,4.666666666666667,37.333333333333336,2.0,2.0
2012-03-19,California,Santa Clara,29.5,30.0,0.5,6.5
2012-03-19,California,Solano,29.0,33.0,0.0,7.0
2012-03-20,California,Alameda,38.0,25.0,27.0,6.0
2012-03-20,California,Contra Costa,21.0,31.666666666666668,5.333333333333333,4.333333333333333
2012-03-20,California,Fresno,33.0,39.0,0.0,7.0
2012-03-20,California,Humboldt,0.0,27.0,0.0,6.0
2012-03-20,California,Imperial,44.0,37.0,1.0,8.0
2012-03-20,California,Los Angeles,35.0,33.666666666666664,2.6666666666666665,9.666666666666666
2012-03-20,California,Orange,40.0,36.0,0.0,6.0
2012-03-20,California,Riverside,38.0,43.0,1.0,8.0
2012-03-20,California,Sacramento,21.0,33.0,0.0,5.0
2012-03-20,California,San Bernardino,41.0,39.0,0.5,4.0
2012-03-20,California,San Diego,30.0,44.0,0.0,6.0
2012-03-20,California,Santa Barbara,6.0,41.66666666666666,1.6666666666666667,2.0
2012-03-20,California,Santa Clara,18.0,26.5,0.5,4.5
2012-03-20,California,Solano,18.0,28.0,1.0,5.0
2012-03-21,California,Alameda,28.0,15.0,19.0,10.0
2012-03-21,California,Contra Costa,20.0,27.0,8.0,5.333333333333333
2012-03-21,California,Fresno,39.0,42.0,0.0,9.0
2012-03-21,California,Humboldt,0.0,39.0,0.0,6.0
2012-03-21,California,Imperial,47.0,42.0,0.0,17.0
2012-03-21,California,Los Angeles,45.66666666666666,40.333333333333336,3.0,11.666666666666666
2012-03-21,California,Orange,43.0,40.0,1.0,9.0
2012-03-21,California,Riverside,41.0,48.0,1.0,9.0
2012-03-21,California,Sacramento,22.0,36.0,0.0,6.0
2012-03-21,California,San Bernardino,48.5,38.5,2.0,6.0
2012-03-21,California,San Diego,31.0,51.0,0.0,8.0
2012-03-21,California,Santa Barbara,9.0,39.66666666666666,2.0,2.6666666666666665
2012-03-21,California,Santa Clara,18.0,24.0,0.5,6.5
2012-03-21,California,Solano,25.0,22.0,4.0,8.0
2012-03-22,California,Alameda,31.0,33.0,7.0,5.0
2012-03-22,California,Contra Costa,9.0,36.66666666666666,2.6666666666666665,2.333333333333333
2012-03-22,California,Fresno,25.0,33.0,0.0,8.0
2012-03-22,California,Humboldt,1.0,36.0,0.0,6.0
2012-03-22,California,Imperial,42.0,36.0,4.0,24.0
2012-03-22,California,Los Angeles,36.0,34.5,2.25,6.75
2012-03-22,California,Orange,18.0,33.0,0.0,2.0
2012-03-22,California,Riverside,36.0,49.0,1.0,8.0
2012-03-22,California,Sacramento,14.0,38.0,0.0,2.0
2012-03-22,California,San Bernardino,43.0,45.5,0.5,5.0
2012-03-22,California,San Diego,30.0,42.0,0.0,8.0
2012-03-22,California,Santa Barbara,6.0,35.666666666666664,2.333333333333333,2.0
2012-03-22,California,Santa Clara,16.0,34.0,0.5,4.0
2012-03-22,California,Solano,6.0,36.0,1.0,2.0
2012-03-23,California,Alameda,30.0,35.0,1.0,6.0
2012-03-23,California,Contra Costa,18.0,36.333333333333336,1.6666666666666667,3.6666666666666665
2012-03-23,California,Fresno,29.0,34.0,0.0,6.0
2012-03-23,California,Humboldt,1.0,37.0,0.0,6.0
2012-03-23,California,Imperial,47.0,30.0,3.0,6.0
2012-03-23,California,Los Angeles,21.75,25.0,1.75,5.0
2012-03-23,California,Orange,12.0,25.0,0.0,1.0
2012-03-23,California,Riverside,18.0,32.0,0.0,3.0
2012-03-23,California,Sacramento,12.0,41.0,0.0,2.0
2012-03-23,California,San Bernardino,34.5,30.0,0.0,2.5
2012-03-23,California,San Diego,22.0,29.0,0.0,3.0
2012-03-23,California,Santa Barbara,8.0,35.666666666666664,2.6666666666666665,2.0
2012-03-23,California,Santa Clara,24.5,36.0,0.5,5.0
2012-03-23,California,Solano,32.0,34.0,6.0,7.0
2012-03-24,California,Alameda,21.0,35.0,0.0,6.0
2012-03-24,California,Contra Costa,8.666666666666666,36.333333333333336,1.3333333333333333,3.333333333333333
2012-03-24,California,Fresno,19.0,44.0,0.0,6.0
2012-03-24,California,Humboldt,2.0,36.0,0.0,7.0
2012-03-24,California,Imperial,34.0,30.0,1.0,6.0
2012-03-24,California,Los Angeles,14.75,31.75,0.25,4.25
2012-03-24,California,Orange,8.0,31.0,0.0,1.0
2012-03-24,California,Riverside,21.0,34.0,0.0,5.0
2012-03-24,California,Sacramento,9.0,40.0,0.0,2.0
2012-03-24,California,San Bernardino,19.0,31.0,0.0,2.5
2012-03-24,California,San Diego,13.0,36.0,0.0,3.0
2012-03-24,California,Santa Barbara,4.666666666666667,39.0,3.0,1.6666666666666667
2012-03-24,California,Santa Clara,7.5,34.0,0.5,3.5
2012-03-24,California,Solano,12.0,36.0,3.0,5.0
2012-03-25,California,Alameda,22.0,35.0,1.0,6.0
2012-03-25,California,Contra Costa,10.0,36.0,1.6666666666666667,2.6666666666666665
2012-03-25,California,Fresno,23.0,42.0,0.0,5.0
2012-03-25,California,Humboldt,1.0,36.0,0.0,7.0
2012-03-25,California,Imperial,24.0,33.0,0.0,3.0
2012-03-25,California,Los Angeles,15.5,35.0,0.25,4.0
2012-03-25,California,Orange,10.0,31.0,0.0,1.0
2012-03-25,California,Riverside,14.0,36.0,0.0,2.0
2012-03-25,California,Sacramento,25.0,39.0,0.0,5.0
2012-03-25,California,San Bernardino,13.0,37.333333333333336,0.0,1.5
2012-03-25,California,San Diego,12.0,37.0,0.0,3.0
2012-03-25,California,Santa Barbara,3.6666666666666665,44.0,1.0,2.0
2012-03-25,California,Santa Clara,10.0,33.5,0.5,4.0
2012-03-25,California,Solano,9.0,37.0,0.0,3.0
2012-03-26,California,Alameda,34.0,35.0,1.0,7.0
2012-03-26,California,Contra Costa,20.0,35.333333333333336,2.333333333333333,4.0
2012-03-26,California,Fresno,21.0,39.0,0.0,5.0
2012-03-26,California,Humboldt,0.0,33.0,0.0,6.0
2012-03-26,California,Imperial,38.0,36.0,0.0,5.0
2012-03-26,California,Los Angeles,27.75,38.5,1.0,5.0
2012-03-26,California,Orange,20.0,37.0,0.0,2.0
2012-03-26,California,Riverside,25.0,44.0,0.0,3.0
2012-03-26,California,Sacramento,16.0,23.0,0.0,5.0
2012-03-26,California,San Bernardino,31.0,40.0,0.0,3.0
2012-03-26,California,San Diego,12.0,43.0,0.0,3.0
2012-03-26,California,Santa Barbara,5.666666666666667,41.0,1.6666666666666667,2.333333333333333
2012-03-26,California,Santa Clara,18.0,35.0,0.5,6.0
2012-03-26,California,Solano,32.0,35.0,3.0,5.0
2012-03-27,California,Alameda,15.0,31.0,0.0,6.0
2012-03-27,California,Contra Costa,9.666666666666666,32.666666666666664,1.6666666666666667,3.0
2012-03-27,California,Fresno,21.0,37.0,0.0,5.0
2012-03-27,California,Humboldt,0.0,38.0,0.0,7.0
2012-03-27,California,Imperial,40.0,39.0,0.0,5.0
2012-03-27,California,Los Angeles,32.75,31.75,2.0,9.5
2012-03-27,California,Orange,30.0,39.0,1.0,7.0
2012-03-27,California,Riverside,23.0,43.0,1.0,7.0
2012-03-27,California,Sacramento,10.0,31.0,0.0,3.0
2012-03-27,California,San Bernardino,31.5,37.5,1.5,4.0
2012-03-27,California,San Diego,14.0,44.0,0.0,5.0
2012-03-27,California,Santa Barbara,5.333333333333333,38.0,1.6666666666666667,2.6666666666666665
2012-03-27,California,Santa Clara,7.5,32.0,0.5,2.5
2012-03-27,California,Solano,14.0,33.0,3.0,3.0
2012-03-28,California,Alameda,31.0,31.0,10.0,6.0
2012-03-28,California,Contra Costa,9.666666666666666,38.66666666666666,1.3333333333333333,3.6666666666666665
2012-03-28,California,Fresno,18.0,39.0,0.0,2.0
2012-03-28,California,Humboldt,1.0,36.0,0.0,7.0
2012-03-28,California,Imperial,55.0,41.0,1.0,5.0
2012-03-28,California,Los Angeles,30.666666666666668,31.33333333333333,2.0,7.333333333333333
2012-03-28,California,Orange,25.0,30.0,1.0,5.0
2012-03-28,California,Riverside,27.0,35.0,0.0,7.0
2012-03-28,California,Sacramento,11.0,41.0,0.0,2.0
2012-03-28,California,San Bernardino,32.0,34.5,1.0,6.0
2012-03-28,California,San Diego,18.0,40.0,0.0,5.0
2012-03-28,California,Santa Barbara,1.6666666666666667,35.666666666666664,0.6666666666666666,2.333333333333333
2012-03-28,California,Santa Clara,19.5,35.5,0.5,4.0
2012-03-28,California,Solano,12.0,38.0,0.0,3.0
2012-03-29,California,Alameda,30.0,26.0,1.0,7.0
2012-03-29,California,Contra Costa,15.333333333333334,31.33333333333333,1.6666666666666667,5.0
2012-03-29,California,Fresno,15.0,40.0,0.0,3.0
2012-03-29,California,Humboldt,0.0,32.0,0.0,7.0
2012-03-29,California,Imperial,27.0,40.0,0.0,5.0
2012-03-29,California,Los Angeles,21.0,31.5,0.5,4.5
2012-03-29,California,Orange,7.0,33.0,0.0,1.0
2012-03-29,California,Riverside,16.0,41.0,0.0,3.0
2012-03-29,California,Sacramento,20.0,36.0,1.0,5.0
2012-03-29,California,San Bernardino,28.5,37.0,0.5,4.0
2012-03-29,California,San Diego,11.0,34.0,0.0,3.0
2012-03-29,California,Santa Barbara,3.333333333333333,36.0,1.0,2.333333333333333
2012-03-29,California,Santa Clara,16.0,30.0,0.5,5.0
2012-03-29,California,Solano,22.0,28.0,1.0,5.0
2012-03-30,California,Alameda,25.0,29.0,1.0,7.0
2012-03-30,California,Contra Costa,15.333333333333334,30.33333333333333,2.0,4.333333333333333
2012-03-30,California,Fresno,15.0,44.0,0.0,5.0
2012-03-30,California,Humboldt,1.0,37.0,0.0,7.0
2012-03-30,California,Imperial,31.0,37.0,6.0,6.0
2012-03-30,California,Los Angeles,21.25,34.5,1.0,5.0
2012-03-30,California,Orange,6.0,36.0,0.0,1.0
2012-03-30,California,Riverside,18.0,47.0,0.0,6.0
2012-03-30,California,Sacramento,18.0,35.0,1.0,3.0
2012-03-30,California,San Bernardino,38.0,45.5,1.0,7.0
2012-03-30,California,San Diego,15.0,41.0,0.0,3.0
2012-03-30,California,Santa Barbara,5.333333333333333,35.0,2.6666666666666665,3.0
2012-03-30,California,Santa Clara,15.5,29.0,0.5,4.0
2012-03-30,California,Solano,25.0,27.0,0.0,5.0
2012-03-31,California,Alameda,8.0,39.0,0.0,5.0
2012-03-31,California,Contra Costa,4.666666666666667,40.66666666666666,1.3333333333333333,3.0
2012-03-31,California,Fresno,14.0,36.0,0.0,2.0
2012-03-31,California,Humboldt,0.0,41.0,0.0,2.0
2012-03-31,California,Imperial,34.0,39.0,3.0,5.0
2012-03-31,California,Los Angeles,14.25,34.25,0.25,4.5
2012-03-31,California,Orange,3.0,34.0,0.0,1.0
2012-03-31,California,Riverside,8.0,39.0,0.0,3.0
2012-03-31,California,Sacramento,6.0,36.0,1.0,2.0
2012-03-31,California,San Bernardino,18.5,41.5,0.5,4.0
2012-03-31,California,San Diego,8.0,32.0,0.0,3.0
2012-03-31,California,Santa Barbara,4.0,39.333333333333336,1.6666666666666667,2.6666666666666665
2012-03-31,California,Santa Clara,7.5,37.5,0.5,3.5
2012-03-31,California,Solano,6.0,41.0,0.0,3.0
2012-04-01,California,Alameda,22.0,36.0,0.0,6.0
2012-04-01,California,Contra Costa,10.333333333333334,36.66666666666666,2.0,3.0
2012-04-01,California,Fresno,8.0,38.0,0.0,2.0
2012-04-01,California,Humboldt,1.5,35.0,0.0,2.0
2012-04-01,California,Imperial,5.0,37.0,0.0,1.0
2012-04-01,California,Los Angeles,15.6,37.2,0.0,2.8
2012-04-01,California,Orange,22.0,37.0,0.0,2.0
2012-04-01,California,Sacramento,20.0,41.0,0.0,3.0
2012-04-01,California,San Bernardino,16.5,43.0,0.5,2.5
2012-04-01,California,San Diego,20.0,42.0,0.0,3.0
2012-04-01,California,Santa Barbara,2.333333333333333,41.66666666666666,1.6666666666666667,2.333333333333333
2012-04-01,California,Santa Clara,8.0,37.5,0.5,3.5
2012-04-01,California,Solano,10.0,36.0,0.0,3.0
2012-04-02,California,Alameda,32.0,25.0,3.0,6.0
2012-04-02,California,Contra Costa,16.0,34.666666666666664,1.6666666666666667,3.6666666666666665
2012-04-02,California,Fresno,27.0,37.0,0.0,5.0
2012-04-02,California,Humboldt,5.5,35.5,0.0,2.5
2012-04-02,California,Imperial,37.0,35.0,0.0,3.0
2012-04-02,California,Los Angeles,42.8,36.8,1.6,7.4
2012-04-02,California,Orange,27.0,40.0,0.0,6.0
2012-04-02,California,Sacramento,17.0,36.0,0.0,3.0
2012-04-02,California,San Bernardino,27.5,44.0,0.0,2.0
2012-04-02,California,San Diego,27.0,43.0,0.0,5.0
2012-04-02,California,Santa Barbara,4.0,39.66666666666666,1.6666666666666667,1.0
2012-04-02,California,Santa Clara,22.5,33.5,0.5,7.5
2012-04-02,California,Solano,25.0,34.0,1.0,8.0
2012-04-03,California,Alameda,37.0,37.0,1.0,5.0
2012-04-03,California,Contra Costa,20.666666666666668,37.0,2.6666666666666665,3.6666666666666665
2012-04-03,California,Fresno,25.0,47.0,0.0,6.0
2012-04-03,California,Humboldt,5.0,38.5,0.0,3.0
2012-04-03,California,Imperial,50.0,41.0,1.0,6.0
2012-04-03,California,Los Angeles,38.66666666666666,41.66666666666666,2.0,8.333333333333334
2012-04-03,California,Orange,27.0,42.0,0.0,5.0
2012-04-03,California,Sacramento,12.0,39.0,1.0,2.0
2012-04-03,California,San Bernardino,34.0,47.0,1.5,4.5
2012-04-03,California,San Diego,31.0,49.0,0.0,7.0
2012-04-03,California,Santa Barbara,7.333333333333333,42.333333333333336,2.333333333333333,1.6666666666666667
2012-04-03,California,Santa Clara,30.5,36.5,1.5,6.0
2012-04-03,California,Solano,14.0,37.0,0.0,3.0
